-1.082090454639379,-0.7322266663211284,-0.9516328639791781,-0.2862848778615958
-0.850947075726194,-0.23694847533386038,-0.585996489872555,-0.09643727289865665
-0.7931612309978974,-0.25345774836676926,-0.5542020225589355,-0.24831535686900796
-0.8220541533620457,0.09323698532431832,-0.4111269196476483,-0.17237631488383232
-0.9954116875469347,-0.814773031485673,-0.9357356303223684,-0.09643727289865665
-0.7642683086337494,-1.3595790415716678,-1.0788107332336558,-0.2862848778615958
-0.9087329204544901,-0.3855319326300408,-0.6813798918134132,-0.2862848778615958
-0.7353753862696013,-0.18742065623513346,-0.49061308793169683,-0.2862848778615958
-0.8653935369082679,-0.46807829779458554,-0.6972771254702228,-0.2862848778615958
-1.067643993457305,-0.7487359393540373,-0.9516328639791781,-0.2862848778615958
-1.0531975322752307,-0.20392992926804263,-0.6813798918134132,-0.2862848778615958
-1.1109833770035271,-0.814773031485673,-0.9993245649496073,-0.2862848778615958
-1.2410015276421937,-0.3855319326300408,-0.8721466956951296,1.0426483568789782
-1.3710196782808604,-1.078921400012216,-1.2695775371153721,0.4351360209975729
-1.515484290101601,-1.0624121269793072,-1.3490637053994208,-0.2862848778615958
-1.0387510710931567,-1.2109955842754876,-1.1582969015177043,0.1693493740494581
-0.879839998090342,-0.2204392023009515,-0.585996489872555,-0.2862848778615958
-1.284340911188416,-0.33600411353131393,-0.8721466956951296,-0.24831535686900796
-1.0531975322752307,-0.2864762944325873,-0.7131743591270325,1.8020387767307344
-1.529930751283675,-0.6496803011565837,-1.1582969015177043,0.09341033206428247
-1.5588236736478231,-0.7982637584527642,-1.237783069801753,-0.2862848778615958
-1.544377212465749,-2.10249632805257,-1.8577751824173314,-0.2862848778615958
-1.2265550664601197,-1.2275048573083964,-1.2695775371153721,-0.2862848778615958
-1.6021630571940453,-0.9633564887818535,-1.3490637053994208,-0.2862848778615958
-1.4432519841912308,-2.152024147151297,-1.825980715103712,-0.2862848778615958
-1.067643993457305,-0.6826988472224016,-0.9198383966655588,-0.2862848778615958
-1.2554479888242678,-0.7157173932882195,-1.0311190322632267,-0.2862848778615958
-1.5877165960119715,-1.854857232558936,-1.7623917804764733,-0.2862848778615958
-1.6455024407402676,-1.2109955842754876,-1.492138808310708,4.839600456137761
-1.7899670525610083,-1.078921400012216,-1.5080360419675178,4.459905246211883
-1.9922175091100451,-1.2275048573083964,-1.6829056121924246,4.270057641248943
-1.3565732170987863,-1.4091068606703947,-1.4285498736834692,0.2832579370272216
-1.76107413019686,-0.9633564887818535,-1.4285498736834692,1.8020387767307344
-1.284340911188416,-1.7888201404273003,-1.5716249765947565,-0.2862848778615958
-1.3854661394629344,-1.0293935809134893,-1.2536803034585626,-0.09643727289865665
-1.2410015276421937,-0.8477915775514909,-1.0947079668904656,5.409143271026578
-0.9665187651827863,-1.7723108673943915,-1.3808581727130402,-0.2862848778615958
-1.067643993457305,-0.3525133865642228,-0.7608660600974617,0.13137985305687033
-1.0098581487290086,-1.3925975876374859,-1.2218858361449432,-0.2103458358764201
-1.2554479888242678,-0.9963750348476713,-1.174194135174514,-0.09643727289865665
-1.2410015276421937,-0.3855319326300408,-0.8721466956951296,4.270057641248943
-1.2554479888242678,-0.8973193966502178,-1.126502434204085,-0.2862848778615958
-1.1109833770035271,-1.095430673045125,-1.1423996678608948,-0.2862848778615958
-0.6198036968130086,-1.3595790415716678,-0.9993245649496073,-0.2862848778615958
-0.7787147698158237,-0.8973193966502178,-0.8562494620383199,-0.2103458358764201
-0.4897855461743423,0.22531116958758993,-0.15677118113869282,-0.2862848778615958
-0.9231793816365643,-0.3855319326300408,-0.6972771254702228,0.2832579370272216
-1.1109833770035271,-1.3760883146045768,-1.2695775371153721,-0.2862848778615958
-0.692036002723379,-1.1944863112425785,-0.9516328639791781,-0.2862848778615958
-0.9520723040007123,-0.4845875708274944,-0.7608660600974617,0.2832579370272216
-0.7498218474516756,-0.3525133865642228,-0.585996489872555,-0.2862848778615958
-1.342126755916712,-1.2440141303413053,-1.333166471742611,-0.2862848778615958
-1.1543227605497492,-0.9303379427160356,-1.0788107332336558,-0.2862848778615958
-1.2554479888242678,-1.0128843078805803,-1.174194135174514,2.561429196582491
